model,case_id,variant_id,evidence_state,surface_form,comparison,independent_disposition,comparison_disposition,independent_correct,comparison_correct,change_kind
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-conflict-3,family_contact-conflict-3--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-1,family_contact-invalid-1--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-1,family_contact-invalid-1--record_first,invalid,record_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-1,family_contact-invalid-1--record_first,invalid,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-2,family_contact-invalid-2--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-2,family_contact-invalid-2--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-2,family_contact-invalid-2--record_first,invalid,record_first,prior_rationale,HUMAN_REVIEW,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-2,family_contact-invalid-2--record_first,invalid,record_first,evidence_checklist,HUMAN_REVIEW,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-2,family_contact-invalid-2--record_first,invalid,record_first,commit_then_review,HUMAN_REVIEW,NEED_INFORMATION,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-3,family_contact-invalid-3--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-3,family_contact-invalid-3--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-3,family_contact-invalid-3--record_first,invalid,record_first,prior_rationale,HUMAN_REVIEW,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-3,family_contact-invalid-3--record_first,invalid,record_first,evidence_checklist,HUMAN_REVIEW,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-invalid-3,family_contact-invalid-3--record_first,invalid,record_first,commit_then_review,HUMAN_REVIEW,NEED_INFORMATION,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-valid-1,family_contact-valid-1--record_first,valid,record_first,evidence_checklist,ELIGIBLE,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-valid-2,family_contact-valid-2--policy_first,valid,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-valid-2,family_contact-valid-2--record_first,valid,record_first,evidence_checklist,ELIGIBLE,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-valid-3,family_contact-valid-3--policy_first,valid,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,family_contact-valid-3,family_contact-valid-3--record_first,valid,record_first,evidence_checklist,ELIGIBLE,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-1,interpretation_booking-conflict-1--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,ELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-1,interpretation_booking-conflict-1--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,ELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-1,interpretation_booking-conflict-1--record_first,conflict,record_first,evidence_checklist,ELIGIBLE,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-1,interpretation_booking-conflict-1--record_first,conflict,record_first,commit_then_review,ELIGIBLE,HUMAN_REVIEW,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-2,interpretation_booking-conflict-2--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,ELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-2,interpretation_booking-conflict-2--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,ELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-2,interpretation_booking-conflict-2--record_first,conflict,record_first,evidence_checklist,ELIGIBLE,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-2,interpretation_booking-conflict-2--record_first,conflict,record_first,commit_then_review,ELIGIBLE,HUMAN_REVIEW,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-3,interpretation_booking-conflict-3--policy_first,conflict,policy_first,prior_rationale,HUMAN_REVIEW,ELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-3,interpretation_booking-conflict-3--policy_first,conflict,policy_first,evidence_checklist,HUMAN_REVIEW,ELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-3,interpretation_booking-conflict-3--policy_first,conflict,policy_first,commit_then_review,HUMAN_REVIEW,NEED_INFORMATION,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-3,interpretation_booking-conflict-3--record_first,conflict,record_first,evidence_checklist,ELIGIBLE,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-conflict-3,interpretation_booking-conflict-3--record_first,conflict,record_first,commit_then_review,ELIGIBLE,HUMAN_REVIEW,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-incomplete-1,interpretation_booking-incomplete-1--record_first,incomplete,record_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-incomplete-1,interpretation_booking-incomplete-1--record_first,incomplete,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-incomplete-2,interpretation_booking-incomplete-2--policy_first,incomplete,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-incomplete-2,interpretation_booking-incomplete-2--record_first,incomplete,record_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-incomplete-2,interpretation_booking-incomplete-2--record_first,incomplete,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-incomplete-3,interpretation_booking-incomplete-3--policy_first,incomplete,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-incomplete-3,interpretation_booking-incomplete-3--record_first,incomplete,record_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-incomplete-3,interpretation_booking-incomplete-3--record_first,incomplete,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-invalid-1,interpretation_booking-invalid-1--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-invalid-1,interpretation_booking-invalid-1--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-invalid-1,interpretation_booking-invalid-1--record_first,invalid,record_first,commit_then_review,INELIGIBLE,NEED_INFORMATION,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-invalid-2,interpretation_booking-invalid-2--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-invalid-2,interpretation_booking-invalid-2--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-invalid-3,interpretation_booking-invalid-3--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-invalid-3,interpretation_booking-invalid-3--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-invalid-3,interpretation_booking-invalid-3--record_first,invalid,record_first,commit_then_review,INELIGIBLE,NEED_INFORMATION,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-valid-1,interpretation_booking-valid-1--policy_first,valid,policy_first,commit_then_review,ELIGIBLE,NEED_INFORMATION,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-valid-2,interpretation_booking-valid-2--policy_first,valid,policy_first,commit_then_review,ELIGIBLE,NEED_INFORMATION,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,interpretation_booking-valid-3,interpretation_booking-valid-3--policy_first,valid,policy_first,commit_then_review,ELIGIBLE,NEED_INFORMATION,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-conflict-1,legal_information-conflict-1--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-conflict-1,legal_information-conflict-1--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-conflict-2,legal_information-conflict-2--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-conflict-2,legal_information-conflict-2--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-conflict-3,legal_information-conflict-3--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-conflict-3,legal_information-conflict-3--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-incomplete-1,legal_information-incomplete-1--policy_first,incomplete,policy_first,evidence_checklist,NEED_INFORMATION,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-incomplete-1,legal_information-incomplete-1--record_first,incomplete,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-incomplete-2,legal_information-incomplete-2--record_first,incomplete,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-incomplete-3,legal_information-incomplete-3--policy_first,incomplete,policy_first,evidence_checklist,NEED_INFORMATION,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-incomplete-3,legal_information-incomplete-3--record_first,incomplete,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-invalid-1,legal_information-invalid-1--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-invalid-1,legal_information-invalid-1--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-invalid-1,legal_information-invalid-1--record_first,invalid,record_first,prior_rationale,,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-invalid-1,legal_information-invalid-1--record_first,invalid,record_first,evidence_checklist,,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-invalid-1,legal_information-invalid-1--record_first,invalid,record_first,commit_then_review,,NEED_INFORMATION,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-invalid-2,legal_information-invalid-2--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-invalid-2,legal_information-invalid-2--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-invalid-3,legal_information-invalid-3--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-invalid-3,legal_information-invalid-3--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-invalid-3,legal_information-invalid-3--record_first,invalid,record_first,commit_then_review,INELIGIBLE,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-valid-1,legal_information-valid-1--policy_first,valid,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-valid-1,legal_information-valid-1--policy_first,valid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-valid-1,legal_information-valid-1--record_first,valid,record_first,evidence_checklist,ELIGIBLE,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-valid-2,legal_information-valid-2--policy_first,valid,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-valid-2,legal_information-valid-2--policy_first,valid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-valid-2,legal_information-valid-2--record_first,valid,record_first,evidence_checklist,ELIGIBLE,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-valid-3,legal_information-valid-3--policy_first,valid,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-valid-3,legal_information-valid-3--policy_first,valid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,legal_information-valid-3,legal_information-valid-3--record_first,valid,record_first,evidence_checklist,ELIGIBLE,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-conflict-1,remote_checkin-conflict-1--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-conflict-2,remote_checkin-conflict-2--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-conflict-2,remote_checkin-conflict-2--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-conflict-3,remote_checkin-conflict-3--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,HUMAN_REVIEW,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-conflict-3,remote_checkin-conflict-3--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-incomplete-2,remote_checkin-incomplete-2--record_first,incomplete,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-invalid-1,remote_checkin-invalid-1--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-invalid-1,remote_checkin-invalid-1--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-invalid-1,remote_checkin-invalid-1--record_first,invalid,record_first,prior_rationale,HUMAN_REVIEW,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-invalid-1,remote_checkin-invalid-1--record_first,invalid,record_first,evidence_checklist,HUMAN_REVIEW,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-invalid-2,remote_checkin-invalid-2--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-invalid-2,remote_checkin-invalid-2--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-invalid-2,remote_checkin-invalid-2--record_first,invalid,record_first,commit_then_review,INELIGIBLE,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-invalid-3,remote_checkin-invalid-3--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-invalid-3,remote_checkin-invalid-3--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-invalid-3,remote_checkin-invalid-3--record_first,invalid,record_first,commit_then_review,INELIGIBLE,HUMAN_REVIEW,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-valid-1,remote_checkin-valid-1--policy_first,valid,policy_first,evidence_checklist,HUMAN_REVIEW,ELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-valid-1,remote_checkin-valid-1--policy_first,valid,policy_first,commit_then_review,HUMAN_REVIEW,NEED_INFORMATION,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-valid-2,remote_checkin-valid-2--policy_first,valid,policy_first,evidence_checklist,HUMAN_REVIEW,ELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-valid-2,remote_checkin-valid-2--policy_first,valid,policy_first,commit_then_review,HUMAN_REVIEW,NEED_INFORMATION,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-valid-3,remote_checkin-valid-3--policy_first,valid,policy_first,evidence_checklist,HUMAN_REVIEW,NEED_INFORMATION,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,remote_checkin-valid-3,remote_checkin-valid-3--policy_first,valid,policy_first,commit_then_review,HUMAN_REVIEW,NEED_INFORMATION,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-conflict-1,shelter_maintenance-conflict-1--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-conflict-1,shelter_maintenance-conflict-1--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-conflict-1,shelter_maintenance-conflict-1--record_first,conflict,record_first,commit_then_review,HUMAN_REVIEW,NEED_INFORMATION,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-conflict-2,shelter_maintenance-conflict-2--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-conflict-2,shelter_maintenance-conflict-2--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-conflict-3,shelter_maintenance-conflict-3--policy_first,conflict,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-conflict-3,shelter_maintenance-conflict-3--policy_first,conflict,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-conflict-3,shelter_maintenance-conflict-3--record_first,conflict,record_first,commit_then_review,HUMAN_REVIEW,NEED_INFORMATION,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-incomplete-1,shelter_maintenance-incomplete-1--policy_first,incomplete,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-incomplete-1,shelter_maintenance-incomplete-1--record_first,incomplete,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-incomplete-2,shelter_maintenance-incomplete-2--policy_first,incomplete,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-incomplete-2,shelter_maintenance-incomplete-2--record_first,incomplete,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-incomplete-3,shelter_maintenance-incomplete-3--policy_first,incomplete,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-incomplete-3,shelter_maintenance-incomplete-3--record_first,incomplete,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-invalid-1,shelter_maintenance-invalid-1--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-invalid-1,shelter_maintenance-invalid-1--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-invalid-1,shelter_maintenance-invalid-1--record_first,invalid,record_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-invalid-1,shelter_maintenance-invalid-1--record_first,invalid,record_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-invalid-2,shelter_maintenance-invalid-2--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-invalid-2,shelter_maintenance-invalid-2--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-invalid-2,shelter_maintenance-invalid-2--record_first,invalid,record_first,commit_then_review,INELIGIBLE,NEED_INFORMATION,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-invalid-3,shelter_maintenance-invalid-3--policy_first,invalid,policy_first,prior_rationale,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-invalid-3,shelter_maintenance-invalid-3--policy_first,invalid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,True,corrective
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-invalid-3,shelter_maintenance-invalid-3--record_first,invalid,record_first,commit_then_review,INELIGIBLE,NEED_INFORMATION,True,False,harmful
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-valid-1,shelter_maintenance-valid-1--policy_first,valid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-valid-2,shelter_maintenance-valid-2--policy_first,valid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Phi-4-mini-instruct-mlx-4Bit,shelter_maintenance-valid-3,shelter_maintenance-valid-3--policy_first,valid,policy_first,evidence_checklist,NEED_INFORMATION,INELIGIBLE,False,False,different_same_correctness
mlx-community/Qwen3-4B-Instruct-2507-4bit,accessible_transport-invalid-2,accessible_transport-invalid-2--policy_first,invalid,policy_first,prior_rationale,,ELIGIBLE,False,False,different_same_correctness
mlx-community/Qwen3-4B-Instruct-2507-4bit,accessible_transport-invalid-2,accessible_transport-invalid-2--policy_first,invalid,policy_first,evidence_checklist,,ELIGIBLE,False,False,different_same_correctness
mlx-community/Qwen3-4B-Instruct-2507-4bit,accessible_transport-invalid-2,accessible_transport-invalid-2--policy_first,invalid,policy_first,commit_then_review,,ELIGIBLE,False,False,different_same_correctness
mlx-community/Qwen3-4B-Instruct-2507-4bit,accessible_transport-invalid-2,accessible_transport-invalid-2--record_first,invalid,record_first,commit_then_review,ELIGIBLE,INELIGIBLE,False,True,corrective
